timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,type,source,city,dew,h,p,pm25,t,w,pollutant,min,max
2025-11-26 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-11-26 00:00:00,33,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,28.0,43.0
2025-11-26 00:00:00,101,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,88.0,129.0
2025-11-27 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-11-27 00:00:00,42,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,27.0,46.0
2025-11-27 00:00:00,127,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,85.0,138.0
2025-11-28 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,4.0
2025-11-28 00:00:00,142,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,129.0,157.0
2025-11-28 00:00:00,49,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,44.0,57.0
2025-11-28 11:00:00,185,,,,,,,,,current,AQICN,Islamabad,4.8,75.0,963.3,185.0,9.0,2.0,,,
2025-11-29 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-11-29 00:00:00,49,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,57.0
2025-11-29 00:00:00,143,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,129.0,157.0
2025-11-30 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-11-30 00:00:00,53,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,58.0
2025-11-30 00:00:00,148,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,138.0,159.0
2025-12-01 00:00:00,149,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,138.0,159.0
2025-12-01 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-12-01 00:00:00,53,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,58.0
2025-12-02 00:00:00,1,,,,,,,,,forecast_uvi,AQICN,Islamabad,,,,,,,uvi,0.0,3.0
2025-12-02 00:00:00,149,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,138.0,159.0
2025-12-02 00:00:00,52,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,58.0
2025-12-03 00:00:00,57,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,58.0
2025-12-03 00:00:00,156,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,138.0,159.0
2025-12-04 00:00:00,57,,,,,,,,,forecast_pm10,AQICN,Islamabad,,,,,,,pm10,46.0,58.0
2025-12-04 00:00:00,158,,,,,,,,,forecast_pm25,AQICN,Islamabad,,,,,,,pm25,138.0,159.0
2025-12-08 23:00:00,5,1282.76,0.0,11.59,81.32,3.93,186.05,253.16,10.77,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 00:00:00,5,1286.08,0.0,10.5,82.74,4.03,192.6,259.53,11.13,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 01:00:00,5,1301.24,0.0,10.11,83.71,4.15,199.01,266.63,11.65,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 02:00:00,5,1362.98,0.0,12.13,81.07,4.49,208.78,279.34,12.46,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 03:00:00,5,1473.99,0.13,16.8,72.77,4.68,220.08,294.57,12.77,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 04:00:00,5,1572.28,1.6,19.24,66.4,4.28,226.21,302.02,11.74,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 05:00:00,5,1640.8,3.25,19.58,76.49,4.95,229.28,305.93,13.1,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 06:00:00,5,1683.86,3.37,20.35,100.91,5.57,234.65,310.58,14.2,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 07:00:00,5,1389.64,2.12,18.92,135.81,5.44,185.53,247.1,12.81,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 08:00:00,5,1275.88,1.42,16.93,155.33,5.5,175.1,230.57,11.74,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 09:00:00,5,1197.28,0.94,15.22,167.95,5.54,167.37,219.34,10.84,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 10:00:00,5,1193.49,0.66,15.38,164.82,5.41,166.39,218.32,10.04,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 11:00:00,5,1249.61,0.4,19.18,152.55,5.5,170.13,224.04,10.71,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 12:00:00,5,1320.39,0.07,24.08,136.36,5.74,170.93,227.22,11.97,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 13:00:00,5,1392.16,0.0,27.84,120.37,6.11,172.68,231.58,13.27,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 14:00:00,5,1455.82,0.0,29.72,107.8,6.39,175.92,238.3,14.49,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 15:00:00,5,1475.27,0.0,28.77,97.03,6.35,175.44,240.92,15.26,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 16:00:00,5,1440.97,0.0,26.15,87.7,6.09,169.38,236.91,15.46,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 17:00:00,5,1429.47,0.0,24.58,82.91,6.3,167.01,237.33,16.45,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 18:00:00,5,1429.33,0.0,23.58,80.4,6.55,166.83,238.79,17.47,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 19:00:00,5,1397.78,0.0,22.02,79.28,6.54,165.04,235.94,17.82,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 20:00:00,5,1386.94,0.0,20.24,79.44,6.55,166.52,236.61,18.16,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 21:00:00,5,1402.54,0.0,19.01,78.82,6.63,171.67,241.51,18.68,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 22:00:00,5,1432.61,0.0,18.33,77.67,6.73,178.81,248.59,19.33,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-09 23:00:00,5,1474.33,0.0,17.98,76.22,6.86,187.53,257.54,20.08,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-10 00:00:00,5,1523.31,0.0,17.98,74.22,6.99,196.91,267.44,20.92,history,OpenWeather,Islamabad,,,,,,,,,
2025-12-10 01:00:00,5,1705.27,0.0,16.93,79.73,7.34,235.04,306.12,22.65,history,OpenWeather,Islamabad,,,,,,,,,
