timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,type,source,city,dew,h,p,pm25,t,w,pollutant,min,max
2026-05-24 18:00:00,2.0,84.15,0.0,0.06,40.66,0.26,8.58,38.4,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-24 19:00:00,2.0,83.78,0.0,0.06,39.88,0.27,8.41,38.28,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-24 20:00:00,2.0,83.72,0.0,0.06,39.3,0.28,8.35,38.49,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-24 21:00:00,2.0,83.7,0.0,0.06,39.2,0.28,8.54,39.7,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-24 22:00:00,2.0,83.95,0.0,0.06,39.58,0.3,9.09,42.3,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-24 23:00:00,2.0,84.48,0.0,0.06,40.15,0.31,9.86,45.65,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 00:00:00,2.0,84.81,0.0,0.06,40.47,0.31,10.71,49.11,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 01:00:00,3.0,85.29,0.0,0.07,40.76,0.32,11.58,52.51,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 02:00:00,3.0,85.7,0.0,0.07,41.22,0.32,12.35,55.36,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 03:00:00,3.0,86.17,0.01,0.07,41.89,0.32,12.96,57.59,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 04:00:00,3.0,86.47,0.01,0.06,42.91,0.32,13.36,59.19,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 05:00:00,3.0,87.06,0.01,0.05,43.86,0.31,13.7,60.9,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 06:00:00,3.0,87.25,0.01,0.04,44.12,0.3,13.97,62.54,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 07:00:00,3.0,87.24,0.01,0.04,43.49,0.3,14.04,63.57,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 08:00:00,3.0,86.74,0.01,0.04,41.83,0.3,13.86,63.18,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 09:00:00,3.0,86.16,0.01,0.04,40.34,0.3,13.64,62.8,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 10:00:00,3.0,85.79,0.01,0.04,39.49,0.3,13.52,62.8,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 11:00:00,3.0,85.33,0.01,0.04,38.83,0.3,13.4,62.36,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 12:00:00,3.0,84.77,0.01,0.04,38.28,0.31,13.31,61.62,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 13:00:00,3.0,84.51,0.01,0.05,38.05,0.32,13.4,61.22,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 14:00:00,3.0,84.58,0.0,0.07,37.91,0.33,13.64,61.11,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 15:00:00,3.0,84.86,0.0,0.08,37.89,0.34,14.04,61.59,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 16:00:00,3.0,85.55,0.0,0.08,38.02,0.34,14.54,62.53,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 17:00:00,3.0,86.43,0.0,0.07,38.53,0.35,15.28,64.8,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 18:00:00,3.0,87.23,0.0,0.07,39.28,0.35,16.38,68.37,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
2026-05-25 19:00:00,3.0,87.59,0.0,0.07,40.11,0.35,17.6,72.33,0.0,forecast,OpenWeather,Karachi,,,,,,,,,
