timestamp,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,type,source,city,dew,h,p,pm25,t,w,pollutant,min,max
2026-02-16 21:00:00,5,905.24,0.0,14.09,52.39,4.6,163.18,194.06,53.17,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-16 22:00:00,5,897.21,0.0,13.31,50.57,4.29,164.77,192.96,48.39,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-16 23:00:00,5,888.8,0.0,12.62,46.95,3.8,167.44,193.28,44.98,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 00:00:00,5,880.57,0.0,12.15,43.72,3.37,169.17,193.05,42.37,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 01:00:00,5,869.92,0.0,11.61,42.35,3.21,169.05,191.62,38.85,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 02:00:00,5,892.4,0.0,11.79,42.57,3.63,171.8,195.16,36.3,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 03:00:00,5,929.74,0.16,12.5,44.77,4.58,175.98,201.05,33.66,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 04:00:00,5,943.25,0.95,11.79,51.26,6.12,178.04,204.42,30.6,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 05:00:00,5,938.68,1.45,10.57,60.46,7.99,179.52,207.29,28.46,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 06:00:00,5,910.55,1.25,9.23,77.21,10.41,182.06,211.2,26.57,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 07:00:00,5,788.22,0.75,6.94,114.77,17.72,176.82,209.89,20.71,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 08:00:00,5,734.03,0.49,5.55,135.84,19.99,178.58,212.29,18.96,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 09:00:00,5,715.24,0.35,4.85,149.21,20.48,182.36,215.98,18.95,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 10:00:00,5,625.48,0.24,4.38,154.64,19.5,164.11,198.48,17.32,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 11:00:00,5,595.5,0.21,5.07,143.94,17.24,153.33,186.23,18.88,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 12:00:00,5,592.27,0.12,6.46,130.93,15.53,144.24,175.6,21.09,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 13:00:00,5,597.51,0.02,8.0,118.3,13.93,134.1,164.77,23.6,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 14:00:00,5,619.71,0.0,9.14,108.08,12.41,124.61,155.32,26.6,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 15:00:00,5,650.52,0.0,9.9,101.03,10.51,116.11,146.59,29.06,forecast,OpenWeather,Lahore,,,,,,,,,
2026-02-17 16:00:00,5,690.16,0.0,10.35,92.96,8.39,111.79,140.99,31.09,forecast,OpenWeather,Lahore,,,,,,,,,
